Date,Close
6/4/2015 16:00:00,77.68
6/5/2015 16:00:00,78.12
6/8/2015 16:00:00,78.52
6/9/2015 16:00:00,82.77
6/10/2015 16:00:00,83.18
6/11/2015 16:00:00,86.59
6/12/2015 16:00:00,84.21
6/15/2015 16:00:00,84.08
6/16/2015 16:00:00,84.78
6/17/2015 16:00:00,83.53
6/18/2015 16:00:00,83.04
6/19/2015 16:00:00,82.63
6/22/2015 16:00:00,82.92
6/23/2015 16:00:00,82.67
6/24/2015 16:00:00,82.26
6/25/2015 16:00:00,84.8
6/26/2015 16:00:00,85.85
6/29/2015 16:00:00,83.78
6/30/2015 16:00:00,83.49
7/1/2015 16:00:00,84.85
7/2/2015 16:00:00,86.14
7/6/2015 16:00:00,86.35
7/7/2015 16:00:00,88.73
7/8/2015 16:00:00,87.25
7/9/2015 16:00:00,87.48
7/10/2015 16:00:00,88.29
7/13/2015 16:00:00,88.82
7/14/2015 16:00:00,88.76
7/15/2015 16:00:00,86.38
7/16/2015 16:00:00,87.17
7/17/2015 16:00:00,87.37
7/20/2015 16:00:00,87.87
7/21/2015 16:00:00,85.57
7/22/2015 16:00:00,86.38
7/23/2015 16:00:00,86.76
7/24/2015 16:00:00,84.72
7/27/2015 16:00:00,84.15
7/28/2015 16:00:00,85.68
7/29/2015 16:00:00,85.09
7/30/2015 16:00:00,84.54
7/31/2015 16:00:00,84.51
8/3/2015 16:00:00,84.14
8/4/2015 16:00:00,84.05
8/5/2015 16:00:00,84.73
8/6/2015 16:00:00,82.7
8/7/2015 16:00:00,82.27
8/10/2015 16:00:00,83.51
8/11/2015 16:00:00,83.54
8/12/2015 16:00:00,83.38
8/13/2015 16:00:00,83.03
8/14/2015 16:00:00,83.91
8/17/2015 16:00:00,83.47
8/18/2015 16:00:00,83.39
8/19/2015 16:00:00,83.77
8/20/2015 16:00:00,87.33
8/21/2015 16:00:00,84.53
8/24/2015 16:00:00,80.73
8/25/2015 16:00:00,78.26
8/26/2015 16:00:00,81.1
8/27/2015 16:00:00,83.74
8/28/2015 16:00:00,83.19
8/31/2015 16:00:00,82.35
9/1/2015 16:00:00,79.8
9/2/2015 16:00:00,81.81
9/3/2015 16:00:00,81.6
9/4/2015 16:00:00,80.32
9/8/2015 16:00:00,82.88
9/9/2015 16:00:00,81.09
9/10/2015 16:00:00,80.84
9/11/2015 16:00:00,81.8
9/14/2015 16:00:00,81.89
9/15/2015 16:00:00,82.96
9/16/2015 16:00:00,84.45
9/17/2015 16:00:00,89.98
9/18/2015 16:00:00,88.49
9/21/2015 16:00:00,87.59
9/22/2015 16:00:00,87.8
9/23/2015 16:00:00,86.69
9/24/2015 16:00:00,85.35
9/25/2015 16:00:00,84.06
9/28/2015 16:00:00,79.74
9/29/2015 16:00:00,80.28
9/30/2015 16:00:00,83.69
10/1/2015 16:00:00,85.18
10/2/2015 16:00:00,87.52
10/5/2015 16:00:00,86.57
10/6/2015 16:00:00,84.17
10/7/2015 16:00:00,83.99
10/8/2015 16:00:00,83.77
10/9/2015 16:00:00,86.14
10/12/2015 16:00:00,79.44
10/13/2015 16:00:00,79.62
10/14/2015 16:00:00,79.25
10/15/2015 16:00:00,79.86
10/16/2015 16:00:00,81.51
10/19/2015 16:00:00,80.25
10/20/2015 16:00:00,77.79
10/21/2015 16:00:00,77.01
10/22/2015 16:00:00,76.98
10/23/2015 16:00:00,78.31
10/26/2015 16:00:00,79.11
10/27/2015 16:00:00,80.91
10/28/2015 16:00:00,83.07
10/29/2015 16:00:00,82
10/30/2015 16:00:00,81.57
11/2/2015 16:00:00,82.04
11/3/2015 16:00:00,81.67
11/4/2015 16:00:00,81.05
11/5/2015 16:00:00,80.61
11/6/2015 16:00:00,80.46
11/9/2015 16:00:00,79.36
11/10/2015 16:00:00,80.06
11/11/2015 16:00:00,80.7
11/12/2015 16:00:00,79.86
11/13/2015 16:00:00,79.55
11/16/2015 16:00:00,81.23
11/17/2015 16:00:00,81.3
11/18/2015 16:00:00,83.65
11/19/2015 16:00:00,83.72
11/20/2015 16:00:00,84.47
11/23/2015 16:00:00,84.74
11/24/2015 16:00:00,83.88
11/25/2015 16:00:00,83.74
11/27/2015 16:00:00,83.65
11/30/2015 16:00:00,82.04
12/1/2015 16:00:00,86.5
12/2/2015 16:00:00,84.56
12/3/2015 16:00:00,83.06
12/4/2015 16:00:00,86.62
12/7/2015 16:00:00,86.38
12/8/2015 16:00:00,86.41
12/9/2015 16:00:00,83.86
12/10/2015 16:00:00,84.91
12/11/2015 16:00:00,83.29
12/14/2015 16:00:00,84.68
12/15/2015 16:00:00,85.52
12/16/2015 16:00:00,86.29
12/17/2015 16:00:00,86.22
12/18/2015 16:00:00,84.77
12/21/2015 16:00:00,86.04
12/22/2015 16:00:00,85.91
12/23/2015 16:00:00,86.2
12/24/2015 16:00:00,85.85
12/28/2015 16:00:00,85.49
12/29/2015 16:00:00,86.25
12/30/2015 16:00:00,86.2
12/31/2015 16:00:00,84.26
1/4/2016 16:00:00,82.87
1/5/2016 16:00:00,84.11
1/6/2016 16:00:00,83.58
1/7/2016 16:00:00,81.41
1/8/2016 16:00:00,81.25
1/11/2016 16:00:00,80.27
1/12/2016 16:00:00,80.4
1/13/2016 16:00:00,79.3
1/14/2016 16:00:00,82.54
1/15/2016 16:00:00,81.24
1/19/2016 16:00:00,83.23
1/20/2016 16:00:00,82.62
1/21/2016 16:00:00,81.4
1/22/2016 16:00:00,82.48
1/25/2016 16:00:00,81.71
1/26/2016 16:00:00,81.96
1/27/2016 16:00:00,81.76
1/28/2016 16:00:00,76.81
1/29/2016 16:00:00,79.1
2/1/2016 16:00:00,78.4
2/2/2016 16:00:00,76.3
2/3/2016 16:00:00,76.09
2/4/2016 16:00:00,74.28
2/5/2016 16:00:00,74.32
2/8/2016 16:00:00,74.19
2/9/2016 16:00:00,73.74
2/10/2016 16:00:00,73.07
2/11/2016 16:00:00,71.42
2/12/2016 16:00:00,71.27
2/16/2016 16:00:00,73.33
2/17/2016 16:00:00,74.68
2/18/2016 16:00:00,73.47
2/19/2016 16:00:00,72.61
2/22/2016 16:00:00,73.01
2/23/2016 16:00:00,73.47
2/24/2016 16:00:00,74.1
2/25/2016 16:00:00,74.82
2/26/2016 16:00:00,73.6
2/29/2016 16:00:00,72
3/1/2016 16:00:00,72.74
3/2/2016 16:00:00,74.02
3/3/2016 16:00:00,73.25
3/4/2016 16:00:00,73.6
3/7/2016 16:00:00,73.4
3/8/2016 16:00:00,73
3/9/2016 16:00:00,73.54
3/10/2016 16:00:00,73.02
3/11/2016 16:00:00,74.65
3/14/2016 16:00:00,73.91
3/15/2016 16:00:00,71.24
3/16/2016 16:00:00,72.48
3/17/2016 16:00:00,69.06
3/18/2016 16:00:00,70.95
3/21/2016 16:00:00,70.25
3/22/2016 16:00:00,71.92
3/23/2016 16:00:00,71.17
3/24/2016 16:00:00,71.12
3/28/2016 16:00:00,70.62
3/29/2016 16:00:00,71.7
3/30/2016 16:00:00,71.78
3/31/2016 16:00:00,72.01
4/1/2016 16:00:00,73.42
4/4/2016 16:00:00,73.18
4/5/2016 16:00:00,73.04
4/6/2016 16:00:00,74.76
4/7/2016 16:00:00,74.59
4/8/2016 16:00:00,74.39
4/11/2016 16:00:00,73.95
4/12/2016 16:00:00,74.57
4/13/2016 16:00:00,75.16
4/14/2016 16:00:00,75.63
4/15/2016 16:00:00,75.53
4/18/2016 16:00:00,77.22
4/19/2016 16:00:00,77.25
4/20/2016 16:00:00,77.08
4/21/2016 16:00:00,77.37
4/22/2016 16:00:00,77.83
4/25/2016 16:00:00,77.94
4/26/2016 16:00:00,76.27
4/27/2016 16:00:00,76.51
4/28/2016 16:00:00,76.46
4/29/2016 16:00:00,75.53
5/2/2016 16:00:00,76.75
5/3/2016 16:00:00,76.25
5/4/2016 16:00:00,74.87
5/5/2016 16:00:00,75.27
5/6/2016 16:00:00,74.6
5/9/2016 16:00:00,75.59
5/10/2016 16:00:00,76.88
5/11/2016 16:00:00,76.31
5/12/2016 16:00:00,75.96
5/13/2016 16:00:00,76.33
5/16/2016 16:00:00,78.29
5/17/2016 16:00:00,76.39
5/18/2016 16:00:00,76.33
5/19/2016 16:00:00,74.31
5/20/2016 16:00:00,74.81
5/23/2016 16:00:00,74.08
5/24/2016 16:00:00,74.99
5/25/2016 16:00:00,74.54
5/26/2016 16:00:00,75.52
5/27/2016 16:00:00,74.99
5/31/2016 16:00:00,75.03
6/1/2016 16:00:00,74.94
6/2/2016 16:00:00,75.46
6/3/2016 16:00:00,75.12
6/6/2016 16:00:00,74.84
6/7/2016 16:00:00,74.7
6/8/2016 16:00:00,74.91
6/9/2016 16:00:00,74.43
6/10/2016 16:00:00,73.95
6/13/2016 16:00:00,73.86
6/14/2016 16:00:00,74.32
6/15/2016 16:00:00,73.71
6/16/2016 16:00:00,74.25
6/17/2016 16:00:00,73.86
6/20/2016 16:00:00,73.28
6/21/2016 16:00:00,72.57
6/22/2016 16:00:00,73.07
6/23/2016 16:00:00,73.94
6/24/2016 16:00:00,74.33
6/27/2016 16:00:00,74.89
6/28/2016 16:00:00,75.15
6/29/2016 16:00:00,78.15
6/30/2016 16:00:00,78.75
7/1/2016 16:00:00,78.95
7/5/2016 16:00:00,79.64
7/6/2016 16:00:00,80.02
7/7/2016 16:00:00,79.32
7/8/2016 16:00:00,79.66
7/11/2016 16:00:00,79.14
7/12/2016 16:00:00,79.67
7/13/2016 16:00:00,79.36
7/14/2016 16:00:00,80.59
7/15/2016 16:00:00,80.22
7/18/2016 16:00:00,79.95
7/19/2016 16:00:00,79.97
7/20/2016 16:00:00,80.28
7/21/2016 16:00:00,80.4
7/22/2016 16:00:00,81.59
7/25/2016 16:00:00,81.98
7/26/2016 16:00:00,82.09
7/27/2016 16:00:00,83.4
7/28/2016 16:00:00,82.93
7/29/2016 16:00:00,82.89
8/1/2016 16:00:00,83.18
8/2/2016 16:00:00,83.32
8/3/2016 16:00:00,82.72
8/4/2016 16:00:00,82.42
8/5/2016 16:00:00,81.56
8/8/2016 16:00:00,81.6
8/9/2016 16:00:00,81.5
8/10/2016 16:00:00,80.55
8/11/2016 16:00:00,80.56
8/12/2016 16:00:00,80.22
8/15/2016 16:00:00,80.26
8/16/2016 16:00:00,79.84
8/17/2016 16:00:00,80.11
8/18/2016 16:00:00,79.78
8/19/2016 16:00:00,79.06
8/22/2016 16:00:00,79.29
8/23/2016 16:00:00,79.57
8/24/2016 16:00:00,78.44
8/25/2016 16:00:00,78.01
8/26/2016 16:00:00,78.24
8/29/2016 16:00:00,78.6
8/30/2016 16:00:00,77.77
8/31/2016 16:00:00,77.75
9/1/2016 16:00:00,77.23
9/2/2016 16:00:00,76.85
9/6/2016 16:00:00,78.51
9/7/2016 16:00:00,78.59
9/8/2016 16:00:00,79.89
9/9/2016 16:00:00,78.24
9/12/2016 16:00:00,79.08
9/13/2016 16:00:00,78.48
9/14/2016 16:00:00,78.29
9/15/2016 16:00:00,78.82
9/16/2016 16:00:00,78.8
9/19/2016 16:00:00,79.16
9/20/2016 16:00:00,79.88
9/21/2016 16:00:00,80.87
9/22/2016 16:00:00,81.29
9/23/2016 16:00:00,81.16
9/26/2016 16:00:00,79.52
9/27/2016 16:00:00,80.88
9/28/2016 16:00:00,80.71
9/29/2016 16:00:00,79.74
9/30/2016 16:00:00,80.26
10/3/2016 16:00:00,81
10/4/2016 16:00:00,81.11
10/5/2016 16:00:00,81.75
10/6/2016 16:00:00,81.47
10/7/2016 16:00:00,82.09
10/10/2016 16:00:00,83.06
10/11/2016 16:00:00,81.81
10/12/2016 16:00:00,80.51
10/13/2016 16:00:00,80
10/14/2016 16:00:00,79.27
10/17/2016 16:00:00,78.53
10/18/2016 16:00:00,78.77
10/19/2016 16:00:00,78.56
10/20/2016 16:00:00,78.74
10/21/2016 16:00:00,78.25
10/24/2016 16:00:00,77.57
10/25/2016 16:00:00,77.75
10/26/2016 16:00:00,76.76
10/27/2016 16:00:00,76.16
10/28/2016 16:00:00,74.53
10/31/2016 16:00:00,73.84
11/1/2016 16:00:00,72.98
11/2/2016 16:00:00,72.65
11/3/2016 16:00:00,72.11
11/4/2016 16:00:00,72.49
11/7/2016 16:00:00,73.88
11/8/2016 16:00:00,74.02
11/9/2016 16:00:00,78.39
11/10/2016 16:00:00,78.34
11/11/2016 16:00:00,77.67
11/14/2016 16:00:00,77.02
11/15/2016 16:00:00,77.32
11/16/2016 16:00:00,76.94
11/17/2016 16:00:00,77.71
11/18/2016 16:00:00,76.67
11/21/2016 16:00:00,76.64
11/22/2016 16:00:00,75.99
11/23/2016 16:00:00,68
11/25/2016 16:00:00,69.12
11/28/2016 16:00:00,67.2
11/29/2016 16:00:00,67.15
11/30/2016 16:00:00,67.12
12/1/2016 16:00:00,65.97
12/2/2016 16:00:00,67.71
12/5/2016 16:00:00,67.26
12/6/2016 16:00:00,67.8
12/7/2016 16:00:00,67.38
12/8/2016 16:00:00,67.19
12/9/2016 16:00:00,67.85
12/12/2016 16:00:00,67.61
12/13/2016 16:00:00,68.64
12/14/2016 16:00:00,67.67
12/15/2016 16:00:00,71.37
12/16/2016 16:00:00,73.31
12/19/2016 16:00:00,73.42
12/20/2016 16:00:00,73.38
12/21/2016 16:00:00,73.25
12/22/2016 16:00:00,73.26
12/23/2016 16:00:00,73.79
12/27/2016 16:00:00,73.81
12/28/2016 16:00:00,73.06
12/29/2016 16:00:00,73.56
12/30/2016 16:00:00,73.55
1/3/2017 16:00:00,74.6
1/4/2017 16:00:00,74.72
1/5/2017 16:00:00,75.59
1/6/2017 16:00:00,75.67
1/9/2017 16:00:00,76.27
1/10/2017 16:00:00,76.27
1/11/2017 16:00:00,75.26
1/12/2017 16:00:00,77.15
1/13/2017 16:00:00,77.4
1/17/2017 16:00:00,76.85
1/18/2017 16:00:00,77.53
1/19/2017 16:00:00,76.84
1/20/2017 16:00:00,76.81
1/23/2017 16:00:00,76.32
1/24/2017 16:00:00,74.85
1/25/2017 16:00:00,74.85
1/26/2017 16:00:00,74.58
1/27/2017 16:00:00,75.38
1/30/2017 16:00:00,74.7
1/31/2017 16:00:00,77.03
2/1/2017 16:00:00,77.6
2/2/2017 16:00:00,77.39
2/3/2017 16:00:00,77.23
2/6/2017 16:00:00,77.83
2/7/2017 16:00:00,77.7
2/8/2017 16:00:00,78.11
2/9/2017 16:00:00,77.7
2/10/2017 16:00:00,77.79
2/13/2017 16:00:00,77.77
2/14/2017 16:00:00,78.81
2/15/2017 16:00:00,80.25
2/16/2017 16:00:00,80.04
2/17/2017 16:00:00,80.39
2/21/2017 16:00:00,80.36
2/22/2017 16:00:00,81.07
2/23/2017 16:00:00,82.55
2/24/2017 16:00:00,82.87
2/27/2017 16:00:00,83.06
2/28/2017 16:00:00,82.81
3/1/2017 16:00:00,83.85
3/2/2017 16:00:00,82.91
3/3/2017 16:00:00,83.78
3/6/2017 16:00:00,83.83
3/7/2017 16:00:00,82.74
3/8/2017 16:00:00,83.41
3/9/2017 16:00:00,84.55
3/10/2017 16:00:00,84.36
3/13/2017 16:00:00,84.14
3/14/2017 16:00:00,84.46
3/15/2017 16:00:00,85.88
3/16/2017 16:00:00,84.99
3/17/2017 16:00:00,83.96
3/20/2017 16:00:00,84.06
3/21/2017 16:00:00,83.73
3/22/2017 16:00:00,84.36
3/23/2017 16:00:00,84.42
3/24/2017 16:00:00,84.18
3/27/2017 16:00:00,84.24
3/28/2017 16:00:00,84.75
3/29/2017 16:00:00,84.44
3/30/2017 16:00:00,84.76
3/31/2017 16:00:00,84.11
4/3/2017 16:00:00,84.45
4/4/2017 16:00:00,86.09
4/5/2017 16:00:00,85.63
4/6/2017 16:00:00,85.36
4/7/2017 16:00:00,85.32
4/10/2017 16:00:00,85.47
4/11/2017 16:00:00,85.93
4/12/2017 16:00:00,86.25
4/13/2017 16:00:00,85.88
4/17/2017 16:00:00,82.38
4/18/2017 16:00:00,81.2
4/19/2017 16:00:00,80.89
4/20/2017 16:00:00,81.94
4/21/2017 16:00:00,81.89
4/24/2017 16:00:00,83.42
4/25/2017 16:00:00,81.2
4/26/2017 16:00:00,80.96
4/27/2017 16:00:00,81.33
4/28/2017 16:00:00,82.06
5/1/2017 16:00:00,81.82
5/2/2017 16:00:00,81.7
5/3/2017 16:00:00,81.25
5/4/2017 16:00:00,83.04
5/5/2017 16:00:00,82.51
5/8/2017 16:00:00,80.67
5/9/2017 16:00:00,80.79
5/10/2017 16:00:00,81.05
5/11/2017 16:00:00,80.22
5/12/2017 16:00:00,80.19
5/15/2017 16:00:00,80.3
5/16/2017 16:00:00,78.99
5/17/2017 16:00:00,78.14
5/18/2017 16:00:00,78.3
5/19/2017 16:00:00,77.8
5/22/2017 16:00:00,76.98
5/23/2017 16:00:00,77.99
5/24/2017 16:00:00,77.96
5/25/2017 16:00:00,78.34
5/26/2017 16:00:00,78.05
5/30/2017 16:00:00,78.35
5/31/2017 16:00:00,79.57
6/1/2017 16:00:00,79.99
6/2/2017 16:00:00,80.13
6/5/2017 16:00:00,79.35
6/6/2017 16:00:00,79.09
6/7/2017 16:00:00,79.39
6/8/2017 16:00:00,80.1
6/9/2017 16:00:00,81.04
6/12/2017 16:00:00,80.9
6/13/2017 16:00:00,81.25
6/14/2017 16:00:00,81.6
6/15/2017 16:00:00,82.05
6/16/2017 16:00:00,81.88
6/19/2017 16:00:00,82.34
6/20/2017 16:00:00,82.75
6/21/2017 16:00:00,82.64
6/22/2017 16:00:00,84.31
6/23/2017 16:00:00,83.89
6/26/2017 16:00:00,84.28
6/27/2017 16:00:00,83.04
6/28/2017 16:00:00,83.1
6/29/2017 16:00:00,82.7
6/30/2017 16:00:00,82.3
7/3/2017 16:00:00,82.7
7/5/2017 16:00:00,82.7
7/6/2017 16:00:00,81.6
7/7/2017 16:00:00,82.29
7/10/2017 16:00:00,82.28
7/11/2017 16:00:00,82.35
7/12/2017 16:00:00,83.5
7/13/2017 16:00:00,84.02
7/14/2017 16:00:00,84.35
7/17/2017 16:00:00,83.64
7/18/2017 16:00:00,83.7
7/19/2017 16:00:00,84.23
7/20/2017 16:00:00,84.75
7/21/2017 16:00:00,84.66
7/24/2017 16:00:00,84.74
7/25/2017 16:00:00,82.19
7/26/2017 16:00:00,81.84
7/27/2017 16:00:00,83.02
7/28/2017 16:00:00,83.1
7/31/2017 16:00:00,82.66
8/1/2017 16:00:00,82.37
8/2/2017 16:00:00,81.82
8/3/2017 16:00:00,81.93
8/4/2017 16:00:00,82.31
8/7/2017 16:00:00,82.07
8/8/2017 16:00:00,81.97
8/9/2017 16:00:00,82.57
8/10/2017 16:00:00,82.05
8/11/2017 16:00:00,81.15
8/14/2017 16:00:00,81.49
8/15/2017 16:00:00,81.71
8/16/2017 16:00:00,80.69
8/17/2017 16:00:00,77.8
8/18/2017 16:00:00,77.07
8/21/2017 16:00:00,77.38
8/22/2017 16:00:00,78.26
8/23/2017 16:00:00,78.15
8/24/2017 16:00:00,78.86
8/25/2017 16:00:00,78.79
8/28/2017 16:00:00,78.84
8/29/2017 16:00:00,78.55
8/30/2017 16:00:00,80.49
8/31/2017 16:00:00,81.29
9/1/2017 16:00:00,80.08
9/5/2017 16:00:00,79.82
9/6/2017 16:00:00,80.51
9/7/2017 16:00:00,81.54
9/8/2017 16:00:00,82.92
9/11/2017 16:00:00,82.63
9/12/2017 16:00:00,82.17
9/13/2017 16:00:00,82.43
9/14/2017 16:00:00,83.07
9/15/2017 16:00:00,82.44
9/18/2017 16:00:00,82.52
9/19/2017 16:00:00,81.73
9/20/2017 16:00:00,82.02
9/21/2017 16:00:00,83.33
9/22/2017 16:00:00,83.91
9/25/2017 16:00:00,84.64
9/26/2017 16:00:00,84.22
9/27/2017 16:00:00,84.65
9/28/2017 16:00:00,85
9/29/2017 16:00:00,85.54
10/2/2017 16:00:00,86.35
10/3/2017 16:00:00,86.45
10/4/2017 16:00:00,86.96
10/5/2017 16:00:00,87.65
10/6/2017 16:00:00,87.08
10/9/2017 16:00:00,87.05
10/10/2017 16:00:00,86.16
10/11/2017 16:00:00,86.06
10/12/2017 16:00:00,86.43
10/13/2017 16:00:00,86.55
10/16/2017 16:00:00,85.95
10/17/2017 16:00:00,86.06
10/18/2017 16:00:00,85.73
10/19/2017 16:00:00,86.36
10/20/2017 16:00:00,87.23
10/23/2017 16:00:00,87.18
10/24/2017 16:00:00,85.17
10/25/2017 16:00:00,84.85
10/26/2017 16:00:00,84.16
10/27/2017 16:00:00,83.86
10/30/2017 16:00:00,82.65
10/31/2017 16:00:00,81.94
11/1/2017 16:00:00,82.89
11/2/2017 16:00:00,83.13
11/3/2017 16:00:00,83.51
11/6/2017 16:00:00,82.94
11/7/2017 16:00:00,83.28
11/8/2017 16:00:00,84.01
11/9/2017 16:00:00,83.99
11/10/2017 16:00:00,83.29
11/13/2017 16:00:00,82.86
11/14/2017 16:00:00,82.49
11/15/2017 16:00:00,82.19
11/16/2017 16:00:00,83.44
11/17/2017 16:00:00,82.89
11/20/2017 16:00:00,83.18
11/21/2017 16:00:00,83.51
11/22/2017 16:00:00,83.68
11/24/2017 13:00:00,84.03
11/27/2017 16:00:00,84.81
11/28/2017 16:00:00,85.05
11/29/2017 16:00:00,84.96
11/30/2017 16:00:00,84.64
12/1/2017 16:00:00,85.32
12/4/2017 16:00:00,85.58
12/5/2017 16:00:00,86.06
12/6/2017 16:00:00,85.32
12/7/2017 16:00:00,85.87
12/8/2017 16:00:00,86.45
12/11/2017 16:00:00,86.67
12/12/2017 16:00:00,86.71
12/13/2017 16:00:00,87.89
12/14/2017 16:00:00,86.5
12/15/2017 16:00:00,86.54
12/18/2017 16:00:00,86.08
12/19/2017 16:00:00,86.71
12/20/2017 16:00:00,85.74
12/21/2017 16:00:00,85.61
12/22/2017 16:00:00,85.07
12/26/2017 16:00:00,84.99
12/27/2017 16:00:00,85.14
12/28/2017 16:00:00,85.05
12/29/2017 16:00:00,84.46
1/2/2018 16:00:00,84.68
1/3/2018 16:00:00,85.14
1/4/2018 16:00:00,85.52
1/5/2018 16:00:00,86.57
1/8/2018 16:00:00,86.13
1/9/2018 16:00:00,86.06
1/10/2018 16:00:00,86.1
1/11/2018 16:00:00,86.39
1/12/2018 16:00:00,86.98
1/16/2018 16:00:00,85.29
1/17/2018 16:00:00,86.21
1/18/2018 16:00:00,85.82
1/19/2018 16:00:00,85.49
1/22/2018 16:00:00,85.44
1/23/2018 16:00:00,84.42
1/24/2018 16:00:00,84.3
1/25/2018 16:00:00,85.01
1/26/2018 16:00:00,87.08
1/29/2018 16:00:00,87.6
1/30/2018 16:00:00,86.09
1/31/2018 16:00:00,81.45
2/1/2018 16:00:00,82.41
2/2/2018 16:00:00,81.18
2/5/2018 16:00:00,77.49
2/6/2018 16:00:00,77.99
2/7/2018 16:00:00,76.72
2/8/2018 16:00:00,74.21
2/9/2018 16:00:00,76.23
2/12/2018 16:00:00,76.25
2/13/2018 16:00:00,76.21
2/14/2018 16:00:00,77.03
2/15/2018 16:00:00,78.02
2/16/2018 16:00:00,78.97
2/20/2018 16:00:00,77.55
2/21/2018 16:00:00,77.55
2/22/2018 16:00:00,77.19
2/23/2018 16:00:00,78.75
2/26/2018 16:00:00,80.18
2/27/2018 16:00:00,78.7
2/28/2018 16:00:00,77.02
3/1/2018 16:00:00,76.5
3/2/2018 16:00:00,77.23
3/5/2018 16:00:00,77.7
3/6/2018 16:00:00,77.19
3/7/2018 16:00:00,77.44
3/8/2018 16:00:00,78.89
3/9/2018 16:00:00,79.61
3/12/2018 16:00:00,79.04
3/13/2018 16:00:00,79.15
3/14/2018 16:00:00,78.49
3/15/2018 16:00:00,78.75
3/16/2018 16:00:00,80.49
3/19/2018 16:00:00,78.73
3/20/2018 16:00:00,78.37
3/21/2018 16:00:00,78.24
3/22/2018 16:00:00,76.53
3/23/2018 16:00:00,74.76
3/26/2018 16:00:00,76.18
3/27/2018 16:00:00,75.66
3/28/2018 16:00:00,77.01
3/29/2018 16:00:00,77.37
4/2/2018 16:00:00,75.7
4/3/2018 16:00:00,77.54
4/4/2018 16:00:00,78.6
4/5/2018 16:00:00,78.62
4/6/2018 16:00:00,76.85
4/9/2018 16:00:00,77.34
4/10/2018 16:00:00,79.22
4/11/2018 16:00:00,78.73
4/12/2018 16:00:00,79.29
4/13/2018 16:00:00,79.72
4/16/2018 16:00:00,80.12
4/17/2018 16:00:00,79.92
4/18/2018 16:00:00,79.72
4/19/2018 16:00:00,79.75
4/20/2018 16:00:00,79.06
4/23/2018 16:00:00,80.2
4/24/2018 16:00:00,80.09
4/25/2018 16:00:00,81.14
4/26/2018 16:00:00,82.55
4/27/2018 16:00:00,82.73
4/30/2018 16:00:00,81.07
5/1/2018 16:00:00,79.07
5/2/2018 16:00:00,78.83
5/3/2018 16:00:00,78.04
5/4/2018 16:00:00,78.4
5/7/2018 16:00:00,78.63
5/8/2018 16:00:00,78.88
5/9/2018 16:00:00,79.27
5/10/2018 16:00:00,80.86
5/11/2018 16:00:00,82.45
5/14/2018 16:00:00,83.07
5/15/2018 16:00:00,82.21
5/16/2018 16:00:00,81.18
5/17/2018 16:00:00,81.66
5/18/2018 16:00:00,82.07
5/21/2018 16:00:00,81.83
5/22/2018 16:00:00,82.22
5/23/2018 16:00:00,82.68
5/24/2018 16:00:00,82.71
5/25/2018 16:00:00,82.77
5/29/2018 16:00:00,82.44
5/30/2018 16:00:00,83.86
5/31/2018 16:00:00,85.04
6/1/2018 16:00:00,84.85
6/4/2018 16:00:00,85.07
6/5/2018 16:00:00,84.82
6/6/2018 16:00:00,85.93
